org_name,site_name,latitude,longitude,elevation,measured_on,land covers:data source,land covers:measured at,land covers:muc code,land covers:muc details,land covers:muc description,land covers:field notes,land covers:snow ice,land covers:standing water,land covers:muddy,land covers:dry ground,land covers:leaves on trees,land covers:raining snowing,land covers:north classifications,land covers:east classifications,land covers:south classifications,land covers:west classifications,land covers:north photo url,land covers:north caption,land covers:north extra data,land covers:east photo url,land covers:east caption,land covers:east extra data,land covers:south photo url,land covers:south caption,land covers:south extra data,land covers:west photo url,land covers:west caption,land covers:west extra data,land covers:upward photo url,land covers:upward caption,land covers:upward extra data,land covers:downward photo url,land covers:downward caption,land covers:downward extra data
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER254373,45.488768,-122.674952,24.6,2018-09-23,GLOBE Observer,2018-09-23T18:07:00,43,,"Herbaceous/Grassland, Short Grass",Bike way,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 94 [Urban, Other]","50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 94 [Urban, Other]","40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 94 [Urban, Other]","30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 94 [Urban, Other]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2018/09/23/858886/original.jpg,,source:app; compassData.heading:3.11724853515625; compassData.horizon:-4.967617102250685,https://data.globe.gov/system/photos/2018/09/23/858887/original.jpg,,source:app; compassData.heading:84.83245849609375; compassData.horizon:-2.222099032305408,https://data.globe.gov/system/photos/2018/09/23/858888/original.jpg,,source:app; compassData.heading:182.167724609375; compassData.horizon:-3.938911846026741,https://data.globe.gov/system/photos/2018/09/23/858889/original.jpg,,source:app; compassData.heading:268.05787658691406; compassData.horizon:-6.760955107626245,https://data.globe.gov/system/photos/2018/09/23/858890/original.jpg,,source:app; compassData.heading:43.1173095703125; compassData.horizon:89.55821296103467,https://data.globe.gov/system/photos/2018/09/23/858891/original.jpg,,source:app; compassData.heading:104.50041770935059; compassData.horizon:-87.98888132416378
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER254400,45.51307,-122.674812,14.9,2018-09-18,GLOBE Observer,2018-09-18T18:19:00,43,,"Herbaceous/Grassland, Short Grass",Park near bridge.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"10% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 94 [Urban, Other]; 10% MUC 93 [Urban, Roads and Parking]","10% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 94 [Urban, Other]; 10% MUC 56 [Barren, Dirt/Other]","80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]","80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2018/09/18/845839/original.jpg,,source:app; compassData.heading:359.2940368652344; compassData.horizon:-17.830385413711213,https://data.globe.gov/system/photos/2018/09/18/845840/original.jpg,,source:app; compassData.heading:94.26316928863525; compassData.horizon:-17.647715886842875,https://data.globe.gov/system/photos/2018/09/18/845841/original.jpg,,source:app; compassData.heading:180.86251831054688; compassData.horizon:-16.803039921815753,https://data.globe.gov/system/photos/2018/09/18/845842/original.jpg,,source:app; compassData.heading:271.67164611816406; compassData.horizon:-11.069516734057444,https://data.globe.gov/system/photos/2018/09/18/845843/original.jpg,,source:app; compassData.heading:4.71002197265625; compassData.horizon:87.38273177369229,https://data.globe.gov/system/photos/2018/09/18/845844/original.jpg,,source:app; compassData.heading:167.3168182373047; compassData.horizon:-87.15500309998666
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER255403,45.515767,-122.673516,11.2,2018-09-18,GLOBE Observer,2018-09-18T18:11:00,43,,"Herbaceous/Grassland, Short Grass",Middle of park. Mix of sandy soil and short grass near willamette river,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"20% MUC 93 [Urban, Roads and Parking]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]; 20% MUC 71 [Open Water, Freshwater]","20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 56 [Barren, Dirt/Other]; 30% MUC 71 [Open Water, Freshwater]","20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 56 [Barren, Dirt/Other]; 20% MUC 94 [Urban, Other]","10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2018/09/18/845833/original.jpg,,source:app; compassData.heading:0.7515869140625; compassData.horizon:-16.2595209293395,https://data.globe.gov/system/photos/2018/09/18/845834/original.jpg,,source:app; compassData.heading:94.62512874603271; compassData.horizon:-16.06362185867775,https://data.globe.gov/system/photos/2018/09/18/845835/original.jpg,,source:app; compassData.heading:182.20275115966797; compassData.horizon:-12.177862431896571,https://data.globe.gov/system/photos/2018/09/18/845836/original.jpg,,source:app; compassData.heading:273.02391052246094; compassData.horizon:-17.354066776804274,https://data.globe.gov/system/photos/2018/09/18/845837/original.jpg,,source:app; compassData.heading:352.3201599121094; compassData.horizon:87.66696409610954,https://data.globe.gov/system/photos/2018/09/18/845838/original.jpg,,source:app; compassData.heading:183.9281997680664; compassData.horizon:-83.85500094127809
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256354,45.471658,-122.672492,17.1,2018-09-29,GLOBE Observer,2018-09-29T22:12:00,93,,"Urban, Roads and Parking",Leaves turning colors and falling off trees,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 40% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]; 10% MUC 94 [Urban, Other]","70% MUC 93 [Urban, Roads and Parking]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]","10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 60% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]","40% MUC 93 [Urban, Roads and Parking]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2018/09/29/858843/original.jpg,,source:app; compassData.heading:4.7327880859375; compassData.horizon:-0.24391932547075612,https://data.globe.gov/system/photos/2018/09/29/858844/original.jpg,,source:app; compassData.heading:87.4002685546875; compassData.horizon:-7.031270944498971,https://data.globe.gov/system/photos/2018/09/29/858845/original.jpg,,source:app; compassData.heading:182.83438110351562; compassData.horizon:1.0070275868892367,https://data.globe.gov/system/photos/2018/09/29/858846/original.jpg,,source:app; compassData.heading:270.5569152832031; compassData.horizon:1.3789199375603403,https://data.globe.gov/system/photos/2018/09/29/858847/original.jpg,,source:app; compassData.heading:156.26921844482422; compassData.horizon:88.63010707451821,https://data.globe.gov/system/photos/2018/09/29/858848/original.jpg,,source:camera
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256364,45.480659,-122.67244,13.9,2018-09-23,GLOBE Observer,2018-09-23T22:38:00,91,,"Urban, Residential Property",Green way path. Low river,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 40% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 91 [Urban, Residential Property]; 10% MUC 94 [Urban, Other]","10% MUC 94 [Urban, Other]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 53 [Barren, Bare Rock]; 40% MUC 56 [Barren, Dirt/Other]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]","10% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 20% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]; 10% MUC 94 [Urban, Other]","10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2018/09/23/854612/original.jpg,,source:app; compassData.heading:5.3106689453125; compassData.horizon:-4.358785241093145,,,,https://data.globe.gov/system/photos/2018/09/23/854613/original.jpg,,source:app; compassData.heading:177.6615219116211; compassData.horizon:-8.298422090453471,https://data.globe.gov/system/photos/2018/09/23/854614/original.jpg,,source:app; compassData.heading:264.80714416503906; compassData.horizon:0.4453177516663658,https://data.globe.gov/system/photos/2018/09/23/854615/original.jpg,,source:app; compassData.heading:105.38333225250244; compassData.horizon:89.65907174713143,https://data.globe.gov/system/photos/2018/09/23/854616/original.jpg,,source:app; compassData.heading:84.26168823242188; compassData.horizon:-86.8781166241293
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256366,45.48246,-122.672429,11.9,2018-09-23,GLOBE Observer,2018-09-23T22:32:00,71,,"Open Water, Freshwater",Edge ofSummer shoreline,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"10% MUC 56 [Barren, Dirt/Other]; 10% MUC 53 [Barren, Bare Rock]; 80% MUC 71 [Open Water, Freshwater]","100% MUC 71 [Open Water, Freshwater]","20% MUC 56 [Barren, Dirt/Other]; 30% MUC 53 [Barren, Bare Rock]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 94 [Urban, Other]; 10% MUC 91 [Urban, Residential Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]","10% MUC 53 [Barren, Bare Rock]; 10% MUC 56 [Barren, Dirt/Other]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 94 [Urban, Other]; 10% MUC 91 [Urban, Residential Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2018/09/23/854630/original.jpg,,source:app; compassData.heading:357.0215759277344; compassData.horizon:-16.867127663565483,https://data.globe.gov/system/photos/2018/09/23/854631/original.jpg,,source:app; compassData.heading:92.87449884414673; compassData.horizon:-16.953109855693654,https://data.globe.gov/system/photos/2018/09/23/854632/original.jpg,,source:app; compassData.heading:180.60785675048828; compassData.horizon:-4.636107753327906,https://data.globe.gov/system/photos/2018/09/23/854633/original.jpg,,source:app; compassData.heading:265.2837219238281; compassData.horizon:-2.56448604392655,https://data.globe.gov/system/photos/2018/09/23/854634/original.jpg,,source:app; compassData.heading:40.486053466796875; compassData.horizon:87.18938944353475,https://data.globe.gov/system/photos/2018/09/23/854635/original.jpg,,source:app; compassData.heading:139.02208709716797; compassData.horizon:-86.55086346635639
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256377,45.492361,-122.672372,11.6,2018-09-22,GLOBE Observer,2018-09-22T23:32:00,91,,"Urban, Residential Property",Corner,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"90% MUC 91 [Urban, Residential Property]; 10% MUC 94 [Urban, Other]","20% MUC 93 [Urban, Roads and Parking]; 20% MUC 94 [Urban, Other]; 20% MUC 92 [Urban, Commercial Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]","30% MUC 94 [Urban, Other]; 30% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]","40% MUC 92 [Urban, Commercial Property]; 30% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2018/09/22/860345/original.jpg,,source:app; compassData.heading:358.58050537109375; compassData.horizon:-7.214914303900059,https://data.globe.gov/system/photos/2018/09/22/860346/original.jpg,,source:app; compassData.heading:91.75559568405151; compassData.horizon:-12.80691592282028,https://data.globe.gov/system/photos/2018/09/22/860347/original.jpg,,source:app; compassData.heading:175.15853118896484; compassData.horizon:-10.992237655474696,https://data.globe.gov/system/photos/2018/09/22/860348/original.jpg,,source:app; compassData.heading:272.7769470214844; compassData.horizon:-5.784002293249529,https://data.globe.gov/system/photos/2018/09/22/860349/original.jpg,,source:app; compassData.heading:31.879608154296875; compassData.horizon:87.78896322132285,https://data.globe.gov/system/photos/2018/09/22/860350/original.jpg,,source:app; compassData.heading:147.52012252807617; compassData.horizon:-87.11333674269208
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256381,45.495961,-122.672351,11.5,2018-09-22,GLOBE Observer,2018-09-22T23:27:00,93,,"Urban, Roads and Parking",Corner of park,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"40% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 30% MUC 93 [Urban, Roads and Parking]; 40% MUC 94 [Urban, Other]","30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]; 40% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]","50% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]; 30% MUC 91 [Urban, Residential Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]","60% MUC 93 [Urban, Roads and Parking]; 20% MUC 94 [Urban, Other]; 10% MUC 81 (1) [Cultivated, Crops or Pastures]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 20% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2018/09/22/860339/original.jpg,,source:app; compassData.heading:0.022186279296875; compassData.horizon:-5.748731399952831,https://data.globe.gov/system/photos/2018/09/22/860340/original.jpg,,source:app; compassData.heading:85.60760498046875; compassData.horizon:-5.722393573217076,https://data.globe.gov/system/photos/2018/09/22/860341/original.jpg,,source:app; compassData.heading:179.33758544921875; compassData.horizon:-12.94961695175769,https://data.globe.gov/system/photos/2018/09/22/860342/original.jpg,,source:app; compassData.heading:267.23658752441406; compassData.horizon:-13.041994333143265,https://data.globe.gov/system/photos/2018/09/22/860343/original.jpg,,source:app; compassData.heading:275.71728515625; compassData.horizon:86.36040306601934,https://data.globe.gov/system/photos/2018/09/22/860344/original.jpg,,source:app; compassData.heading:116.42702674865723; compassData.horizon:-88.0927176128343
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256384,45.498661,-122.672335,18.8,2018-09-16,GLOBE Observer,2018-09-16T19:06:00,94,,"Urban, Other",Tram dock and ship building area that stopped building boats in 2018,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"50% MUC 92 [Urban, Commercial Property]; 40% MUC 94 [Urban, Other]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]","50% MUC 93 [Urban, Roads and Parking]; 30% MUC 94 [Urban, Other]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]","50% MUC 94 [Urban, Other]; 40% MUC 92 [Urban, Commercial Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]","100% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2018/09/16/843676/original.jpg,,source:app; compassData.heading:3.192108154296875; compassData.horizon:-8.466690653166012,https://data.globe.gov/system/photos/2018/09/16/843677/original.jpg,,source:app; compassData.heading:88.6014404296875; compassData.horizon:-13.065926813648332,https://data.globe.gov/system/photos/2018/09/16/843678/original.jpg,,source:app; compassData.heading:178.94371032714844; compassData.horizon:-3.9416649694709633,https://data.globe.gov/system/photos/2018/09/16/843679/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/16/843680/original.jpg,,source:app; compassData.heading:190.79376220703125; compassData.horizon:87.62687311598718,https://data.globe.gov/system/photos/2018/09/16/843681/original.jpg,,source:app; compassData.heading:62.71368408203125; compassData.horizon:-88.25559023116065
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256385,45.499562,-122.67233,18,2018-09-16,GLOBE Observer,2018-09-16T19:11:00,93,,"Urban, Roads and Parking","Near bridge overpass, Apartment building with restaurants in first floor. Broadleaf deciduous trees and commercial building",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"20% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 93 [Urban, Roads and Parking]; 20% MUC 94 [Urban, Other]","20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 93 [Urban, Roads and Parking]","90% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]","20% MUC 94 [Urban, Other]; 60% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2018/09/16/843682/original.jpg,,source:app; compassData.heading:356.244140625; compassData.horizon:-7.83688675170464,https://data.globe.gov/system/photos/2018/09/16/843683/original.jpg,,source:app; compassData.heading:87.21939086914062; compassData.horizon:-7.068299017433105,https://data.globe.gov/system/photos/2018/09/16/843684/original.jpg,,source:app; compassData.heading:185.23748016357422; compassData.horizon:-16.753455073866903,https://data.globe.gov/system/photos/2018/09/16/843685/original.jpg,,source:app; compassData.heading:272.6547546386719; compassData.horizon:3.374232464597597,https://data.globe.gov/system/photos/2018/09/16/843686/original.jpg,,source:app; compassData.heading:199.98663330078125; compassData.horizon:86.29889920938967,https://data.globe.gov/system/photos/2018/09/16/843687/original.jpg,,source:app; compassData.heading:165.5761260986328; compassData.horizon:-86.97627297291524
"College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School",10TER256388,45.502262,-122.672314,9.7,2018-09-16,GLOBE Observer,2018-09-16T19:18:00,93,,"Urban, Roads and Parking",Hospital. Streetcar tracks. Bus stop. Coincident Cloud observation,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"100% MUC 92 [Urban, Commercial Property]","90% MUC 93 [Urban, Roads and Parking]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 94 [Urban, Other]","90% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]","90% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2018/09/16/843688/original.jpg,,source:app; compassData.heading:354.3857421875; compassData.horizon:-4.477664492211943,https://data.globe.gov/system/photos/2018/09/16/843689/original.jpg,,source:app; compassData.heading:86.00875854492188; compassData.horizon:-11.3647640615781,https://data.globe.gov/system/photos/2018/09/16/843690/original.jpg,,source:app; compassData.heading:187.28428649902344; compassData.horizon:-12.96370497625999,https://data.globe.gov/system/photos/2018/09/16/843691/original.jpg,,source:app; compassData.heading:266.81163024902344; compassData.horizon:-8.178207952694365,https://data.globe.gov/system/photos/2018/09/16/843692/original.jpg,,source:app; compassData.heading:303.35577392578125; compassData.horizon:87.8255470513196,https://data.globe.gov/system/photos/2018/09/16/843693/original.jpg,,source:app; compassData.heading:234.55531311035156; compassData.horizon:-87.99640800349194
